Pipe's Peak;Loadstar;28;0;0;d64_Pipes_Peak_1990_Loadstar
Play a Match;CP Verlag;28;0;0;d64_Play_a_Match_1993_CP_Verlag
Pool;tware;28;0;0;d64_Pool_19xx_-
Power Boat Race [h NO];Red Arrow;28;0;0;d64_Power_Boat_Race_1985_Red_Arrow_h_NO
Power Signal Box;Dee-Kay Systems;28;0;0;d64_Power_Signal_Box_1988_Dee-Kay_Systems
Protector II [h ASS];Synapse Software;28;0;0;d64_Protector_II_1983_Synapse_Software_h_ASS
Prospector;Program One;28;0;0;d64_Prospector_1984_Program_One
Paha Juttu 2 (FI);Ari ja Mikko Hypponen;28;0;0;d64_Paha_Juttu_2_1988_Ari_ja_Mikko_Hypponen_FI
The Puzzle Page #128;Loadstar;28;0;0;d64_Puzzle_Page_128_The_1995_Loadstar
Panic Express;Red Rat Software;28;0;0;d64_Panic_Express_1986_Red_Rat_Software
Quest for the Sun Gem (PD);Binary Zone;28;0;0;d64_Quest_for_the_Sun_Gem_1983_Binary_Zone_PD
Rabbit Pie;Illusion;28;0;0;d64_Rabbit_Pie_19xx_Illusion
Sheep-Dog Trial;Jacaranda Wily;28;0;0;d64_Sheep-Dog_Trial_1984_Jacaranda_Wily
Slembl;Sam-Matrix;28;0;0;d64_Slembl_1989_Sam-Matrix
Solitaire [h ASS];tware;28;0;0;d64_Solitaire_198x_-_h_ASS
Clemen's Revenge;The Guild Adventure Software;28;0;0;Clemens_Revenge_1987_The_Guild_Adventure_Software
Cloops (PD);Binary Zone;28;0;0;Cloops_1999_Binary_Zone_PD
Club Squash;tware;28;0;0;Club_Squash_19xx_-
Collapse [h TRSI];Nalin Sharma;28;0;0;Collapse_1985_Nalin_Sharma_h_TRSI
Backgammon;Compute!;28;0;0;Backgammon_1985_Compute
Black Box [h ASS];S+S Soft;28;0;0;Black_Box_1985_SS_Soft_de_h_ASS
Basketball;S+S Soft Vertriebs GmbH;28;0;0;Basketball_19xx_SS_Soft_Vertriebs_GmbH
Bluemoon;Merlin Software;28;0;0;Bluemoon_1983_Merlin_Software
Astro Blaster;tware;28;0;0;Astro_Blaster_19xx_-
Asteroid Lander;Your Computer/Business Press International;28;0;0;Asteroid_Lander_1984_Your_Computer-Business_Press_International
Brisk;Ahoy!;28;0;0;Brisk_1984_Ahoy-Ion_International
Brush Rush;tware;28;0;0;Brush_Rush_19xx_-
Checkers;Loadstar;28;0;0;Checkers_2000_Loadstar
Chuck Norris [h SCI];tware;28;0;0;Chuck_Norris_1988_-_h_SCI
Chip;Markt & Technik;28;0;0;Chip_1988_Markt_Technik
Cave of the Ice Ape;Ahoy!;28;0;0;Cave_of_the_Ice_Ape_1987_Ahoy-Ion_International
Burgerkrieg;Leonhard Hell;28;0;0;Burgerkrieg_19xx_Leonhard_Hell_de
Bug;APS;28;0;0;Bug_1985_APS
Bonzo!;Cursor Magazine;28;0;0;Bonzo_1980_Cursor_Magazine
Bosco Incantato;Editoriale Video;28;0;0;Bosco_Incantato_1985_Editoriale_Video_it
Bill Britton Blackjack;tware;28;0;0;Bill_Britton_Blackjack_19xx_-
Al-Khwarizmi;Penguin;28;0;0;Al-Khwarizmi_1983_Penguin
Aktienmanager II;Tiger-Crew;28;0;0;Aktienmanager_II_2001_Tiger-Crew_de
Air Defender;Brand Software;28;0;0;Air_Defender_1988_Brand_Software
15 Pietnastka [h Accuracy];tware;28;0;0;15_Pietnastka_19xx_-_h_Accuracy
4 by 4 [h EX+Hitmen];J&F Publishing;28;0;0;4_by_4_1998_JF_Publishing_h_EXHitmen
Africa Nera;Pubblirome;28;0;0;Africa_Nera_1987_Pubblirome_it
Astrobot II;CBI;28;0;0;Astrobot_II_1988_CBI
Betting Hi/Lo Game;Tab Books;28;0;0;Betting_Hi_Lo_Game_1985_Tab_Books
Calhoon's Chicken Challenge;Loadstar;28;0;0;Calhoons_Chicken_Challenge_1994_Loadstar
Boggles: The Mind Boggler;Cascade Games;28;0;0;Boggles_The_Mind_Boggler_1984_Cascade_Games
The Brew (Side A);Markt & Technik;28;0;0;Brew_The_1991_Markt_Technik_Side_A
Between Poker;tware;28;0;0;Between_Poker_19xx_-
Bombardier;tware;28;0;0;Bombardier_19xx_-
Brig Battle;tware;28;0;0;Brig_Battle_19xx_-
Base Lunare;Systems Editoriale S.R.L.;28;0;0;Base_Lunare_1984_Systems_Editoriale_S.R.L._it
Basen;Peter Adams;28;0;0;Basen_19xx_Peter_Adams_de
Auf Los geht's los;Syntax-Magazin;28;0;0;Auf_Los_gehts_los_19xx_Syntax-Magazin_de
Atomic Isle;Mouse;28;0;0;Atomic_Isle_19xx_Mouse
Cuadro Chino;Load'N'Run;28;0;0;Cuadro_Chino_1985_LoadNRun_es
Black Out;Europa Computer-Club;28;0;0;Black_Out_1984_Europa_Computer_Club_de
Big Butt ++ (1988 03 05)(I.C.E. Squad);tware;28;0;0;Big_Butt_1988-03-05_I.C.E._Squad
Bastion;Compute!;28;0;0;Bastion_1990_Compute
Dots (FW);TND Games;28;0;0;Dots_2001_TND_Games_FW
Desert Trader;Loadstar;28;0;0;Desert_Trader_1987_Loadstar
Enchanted Forest;General Masters Corporation;28;0;0;Enchanted_Forest_1983_General_Masters_Corporation
Dama;EV;28;0;0;Dama_198x_EV_it
Johnny Reb [h GCS];Lothlorien;27;0;0;Johnny_Reb_1984_Lothlorien_h_GCS
Contact: Switch On!;Compute!;27;0;0;Contact_Switch_On_1994_Compute
Miss Marple;Andre K. Euler;27;0;0;d64_Miss_Marple_1985_Andre_K._Euler_de
Moon Shuttle;Datasoft;27;0;0;d64_Moon_Shuttle_1983_Datasoft
Mr. Setam: Lady Killer [h AFL];Mike;27;0;0;d64_Mr._Setam_Lady_Killer_1997_Mike_h_AFL
Mystery of Silver Mountain;Usborne Publishing's Listing;27;0;0;d64_Mystery_of_Silver_Mountain_1983_Usborne_Publishings_Listing
Pinball Spectacular;Commodore;27;0;0;d64_Pinball_Spectacular_1983_Commodore
Penetrator;Melbourne House;27;0;0;d64_Penetrator_1984_Melbourne_House
Nim;Alpha Software;27;0;0;d64_Nim_1986_Alpha_Software
Operation Hanoi;Players Premier;27;0;0;d64_Operation_Hanoi_1990_Players_Premier
Wizard Fight;CP Verlag;27;0;0;d64_Wizard_Fight_1989_CP_Verlag
Bunny Zap;Krypton Force;27;0;0;Bunny_Zap_1984_Krypton_Force
Charles Calvert's Trio;Loadstar;27;0;0;Charles_Calverts_Trio_1994_Loadstar
Chomper Man;Mogul Communications;27;0;0;Chomper_Man_1983_Mogul_Communications
Bushranger;tware;27;0;0;Bushranger_19xx_-
Buttons;PC Today;27;0;0;Buttons_1985_PC_Today
Color-Catcher;S. Bisitz;27;0;0;Color-Catcher_2004_Bisitz_S._de
Advanced Action Movie Simulator;Cadaver;27;0;0;Advanced_Action_Movie_Simulator_19xx_Cadaver
Adventure on the Planet of Zeeble (PD);Binary Zone;27;0;0;Adventure_on_the_Planet_of_Zeeble_19xx_Binary_Zone_PD
Das Alte Rom;T. Wieland;27;0;0;Alte_Rom_Das_1984_Wieland_T._de
Alien Visitor [h Graffity];tware;27;0;0;Alien_Visitor_19xx_-_h_Graffity
Battle Bound Project [h TEC];Michael A. Knox;27;0;0;Battle_Bound_Project_1986_Michael_A._Knox_h_TEC
Backgammon [h ASS];tware;27;0;0;Backgammon_19xx_-_de_h_ASS
Bear George;Cheetahsoft;27;0;0;Bear_George_1993_Cheetahsoft
Astro Dodge;Alpha Software;27;0;0;Astro_Dodge_1986_Alpha_Software
Astro Worm (PD);Binary Zone;27;0;0;Astro_Worm_1996_Binary_Zone_PD
Airline Patrol;Unknown;27;0;0;Airline_Patrol_19xx_Unknown_de
Bjack;Osbourne/McGraw-Hill;27;0;0;Bjack_1984_Osbourne_McGraw-Hill
Black Gold;tware;27;0;0;Black_Gold_19xx_-_it
Blimps;Commodore Magazine;27;0;0;Blimps_1987_Commodore_Magazine
Bobs Bakery;tware;27;0;0;Bobs_Bakery_1984_-
Bocce;JCE;27;0;0;Bocce_1984_JCE_it
The Brain Game;Creative Games;27;0;0;Brain_Game_The_19xx_Creative_Games
Bridge;Bridgesoft;27;0;0;Bridge_19xx_Bridgesoft_nl
Bridge 3.0;Artworx Software Company;27;0;0;Bridge_3.0_1982_Artworx_Software_Company
Biero-City;Commodore Disc;27;0;0;Biero-City_1988_Commodore_Disc_de
Bisley;Loadstar;27;0;0;Bisley_1992_Loadstar
Blipblaster;Loadstar;27;0;0;Blipblaster_1990_Loadstar
Bosco Incantato [h XP64];Editoriale Video;27;0;0;Bosco_Incantato_1984_Editoriale_Video_it_h_XP64
Caer Shiraz;Screenplay;27;0;0;Caer_Shiraz_1984_Screenplay
Bingo Bugglebee Presents: Home Alone;Quest Learning Systems;27;0;0;Bingo_Bugglebee_Presents_Home_Alone_1985_Quest_Learning_Systems
Adventure System;Abacus Software;27;0;0;Adventure_System_1985_Abacus_Software
Alien Killers [h Gods];Cubic X Software;27;0;0;Alien_Killers_1992_Cubic_X_Software_h_Gods
Crucigrama;Stars;27;0;0;Crucigrama_1985_Stars_es
Chessboard Nim;tware;27;0;0;Chessboard_Nim_19xx_-
Blumen;HC Mein Home-Computer;27;0;0;Blumen_1984_HC_Mein-Home_Computer_de
Cuby;Henry Roth;27;0;0;Cuby_19xx_Henry_Roth
Boxing Champion;Simulmondo;27;0;0;notfound.png
Il Bruco Malefico;J.Soft S.R.L.;27;0;0;Bruco_Malefico_Il_1985_J.Soft_S.R.L._it
Bad Enemies;Catsoft Software;27;0;0;Bad_Enemies_1993_Catsoft_Software
Crash;Commodore Disc;27;0;0;Crash_1988_Commodore_Disc_de
Aquantor;Markt & Technik;27;0;0;Aquantor_1985_Markt_Technik
The Challenge of Pegasus;Loadstar;27;0;0;Challenge_of_Pegasus_The_1989_Loadstar
Droga Morska do Indii;Mary Jean Winter, Darek Swiergiel & Sebastian Krupa;27;0;0;Droga_Morska_do_Indii_19xx_Mary_Jean_Winter_Darek_Swiergiel_Sebastian_Krupa_pl
Dungeons and Demons;Craig Thompson;27;0;0;Dungeons_and_Demons_1984_Craig_Thompson
Deep Space: Operation Copernicus;Sir-Tech;27;0;0;Deep_Space_Operation_Copernicus_1987_Sir-Tech
DWF Superheroes of Wrestling III: Tag Team Toastin' Time;DarkStorm;27;0;0;DWF_Superheroes_of_Wrestling_III_Tag_Team_Toastin_Time_19xx_DarkStorm
Demonok Kastelya;tware;27;0;0;Demonok_Kastelya_19xx_-_hu
Dama;Systems Editoriale;27;0;0;Dama_1988_Systems_Editoriale_it
Danger Stones;Markt & Technik;27;0;0;Danger_Stones_1991_Markt_Technik
Astrolab;Eway 10 Software;27;0;0;Astrolab_2005_Eway_10_Software_de
Astro Chase [h Jedi];First Star;27;0;0;Astro_Chase_1984_First_Star_h_Jedi
Bacgamon;A.L. Banks;27;0;0;Bacgamon_1990_A.L._Banks
Backgammon;Keypunch Software;27;0;0;Backgammon_198x_Keypunch_Software
Canfield;Compute!;27;0;0;Canfield_1988_Compute
Bel Osero;Bell Soft;27;0;0;Bel_Osero_1986_Bell_Soft
Be Logical;Markt & Technik;27;0;0;Be_Logical_1992_Markt_Technik
Bally;Wicked Software;27;0;0;Bally_1987_Wicked_Software
Capture the Alien!;tware;27;0;0;Capture_the_Alien_19xx_-
Cargo Chopper;Tom Lund & Dag Hamlott;27;0;0;Cargo_Chopper_19xx_Tom_Lund_Dag_Hamlott
Contraerea;Editoriale Video;27;0;0;Contraerea_1985_Editoriale_Video_it
Convoy;Loadstar;27;0;0;Convoy_1999_Loadstar
Mille Bornes;Compute!;27;0;0;d64_Mille_Bornes_1993_Compute
Moonraid (PD);Binary Zone;27;0;0;d64_Moonraid_1992_Binary_Zone_PD
Nominee '84;Loadstar;27;0;0;d64_Nominee_84_1984_Loadstar
The Non-Sense Adventure (PD);Tiger-Crew-Disk;27;0;0;d64_Non-Sense_Adventure_The_1994_Tiger-Crew-Disk_de_PD
Time Runner [h Load 'n' Run];Funsoft;27;0;0;d64_Time_Runner_1983_Funsoft_es_h_Load_n_Run
Blackjack [h XP64];Editoriale Video;27;0;0;Blackjack_1985_Editoriale_Video_h_XP64
Brain Spasm;CP Verlag;27;0;0;Brain_Spasm_1994_CP_Verlag
Bric;Loadstar;27;0;0;Bric_1994_Loadstar
Brickbusters;Ahoy!;27;0;0;Brickbusters_1986_Ahoy-Ion_International
Bridge Player II;Sagittarian Software;27;0;0;Bridge_Player_II_1984_Sagittarian_Software
Blue Wonder;Blupi;27;0;0;Blue_Wonder_19xx_Blupi
Blob Blob;tware;27;0;0;Blob_Blob_19xx_-_it
Bonduelle Soccer [h FD];tware;27;0;0;Bonduelle_Soccer_1987_-_h_FD
Bisley Two;Loadstar;27;0;0;Bisley_Two_19xx_Loadstar
Boxing Deluxe;The Skull;27;0;0;Boxing_Deluxe_1995_The_Skull
Le Chateau maudit;Hebdogiciel;27;0;0;Chateau_maudit_Le_1985_Hebdogiciel_fr
Chimp Challenge;Loadstar;27;0;0;Chimp_Challenge_1997_Loadstar
Character Assassination;Compute!;27;0;0;Character_Assassination_1985_Compute
Boomerang;Compute!;27;0;0;Boomerang_1989_Compute
Brain Burner;tware;27;0;0;Brain_Burner_19xx_-
Murder in Flight;Software Haven;27;0;0;d64_Murder_in_Flight_1986_Software_Haven
Muggin;Felipe Carvajal;27;0;0;d64_Muggin_1985_Felipe_Carvajal
My Mule;Loadstar;27;0;0;d64_My_Mule_1995_Loadstar
Murder in the Mediterranean (Side B);Loadstar;27;0;0;d64_Murder_in_the_Mediterranean_1990_Loadstar_Side_B
Nessie;Compute!;27;0;0;d64_Nessie_1984_Compute
Nonsense Picture;tware;27;0;0;d64_Nonsense_Picture_19xx_-
Oddessy;The Guild Adventure Software;27;0;0;d64_Oddessy_1986_The_Guild_Adventure_Software
Oubliette;Bear Software;27;0;0;d64_Oubliette_1983_Bear_Software
Omicron [h ASS];Jim Roof;27;0;0;d64_Omicron_1984_Jim_Roof_h_ASS
Pak-Pn;Brad Houck & Duane Houck;27;0;0;d64_Pak-Pn_19xx_Brad_Houck_Duane_Houck
Smurfs;Padua;27;0;0;d64_Smurfs_2001_Padua
Apple Hunt;Compute!;27;0;0;Apple_Hunt_1985_Compute
Archeologist Duel! [h GLS];Microworld;27;0;0;Archeologist_Duel_19xx_Microworld_h_GLS
Archery;MikroBitti;27;0;0;Archery_1985_MikroBitti
Gryphon;Quicksilva;27;0;0;Gryphon_1985_Quicksilva
Amazing Adventure;The Guild Adventure Software;27;0;0;Amazing_Adventure_1991_The_Guild_Adventure_Software
Catch Them Up!;Papposoft;27;0;0;Catch_Them_Up_2004_Papposoft
Labyrinth;Lloyd Bank;27;0;0;Labyrinth_19xx_Lloyd_Bank
Carrun (FI);Codename Leslie;27;0;0;Carrun_19xx_Codename_Leslie_FI
Crusade (Side A);Ink Syndicate;27;0;0;Crusade_2001_Ink_Syndicate_Side_A
Cryptogram;PowerPlay Magazine;27;0;0;Cryptogram_1986_PowerPlay_Magazine
Crunch's Signals II;Monstics;27;0;0;Crunchs_Signals_II_19xx_Monstics
The Cube;Compute!;27;0;0;Cube_The_1992_Compute
Crown;Data Becker;27;0;0;Crown_1984_Data_Becker_de
Bandit;Castle Software Inc.;27;0;0;Bandit_1983_Castle_Software_Inc.
Belagerung;Markt & Technik;27;0;0;Belagerung_1986_Markt_Technik_de
Collapse [h Medway Boys];Nalin Sharma;27;0;0;Collapse_1985_Nalin_Sharma_h_Medway_Boys
Color Me (Side A);Mindscape;27;0;0;Color_Me_1985_Mindscape_Side_A
Cloverhunt (PD);Binary Zone;27;0;0;Cloverhunt_19xx_Binary_Zone_PD
Clucky Chook;Melbourne House;27;0;0;Clucky_Chook_1984_Melbourne_House
Gunfighters;Markt & Technik;27;0;0;Gunfighters_1992_Markt_Technik
American Dateline;Loadstar;27;0;0;American_Dateline_1989_Loadstar
64 Pejling;Grana Software;27;0;0;64_Pejling_1983_Grana_Software_nl
Amerika's Agent;Michael Bauer;27;0;0;Amerikas_Agent_19xx_Michael_Bauer_de
Animal Fare;Loadstar;27;0;0;Animal_Fare_1990_Loadstar
Animal Hotel;Learning Technologies;27;0;0;Animal_Hotel_1985_Learning_Technologies
Speedway;Ahoy!;27;0;0;d64_Speedway_1986_Ahoy-Ion_International
Caraggio I Pirat der grunen Insel;Peter Diehm;27;0;0;Caraggio_I_Pirat_der_grunen_Insel_1990_Peter_Diehm_de
Blackjack [h ASS];Green Valley Publishing;27;0;0;Blackjack_1985_Green_Valley_Publishing_h_ASS
Concorde Landing Simulation;tware;27;0;0;Concorde_Landing_Simulation_19xx_-
Avventure di Jack Byteson, Le La Tomba dei Navajo;Eft S.R.L. & Next Strategy;27;0;0;Avventure_di_Jack_Byteson_Le_La_Tomba_dei_Navajo_1985_Eft_S.R.L._Next_Strategy_i
Apache Raid [h Softrunner];Anirog Software;27;0;0;Apache_Raid_1984_Anirog_Software_h_Softrunner
Bomber;Gunter Fassl;27;0;0;Bomber_19xx_Gunter_Fassl_de
Android Nim;Argus Press Software;27;0;0;Android_Nim_1985_Argus_Press_Software
Attacco Aereo;Systems Editoriale S.R.L.;27;0;0;Attacco_Aereo_1986_Systems_Editoriale_S.R.L._it
Astro Fighter;Interface Publications;27;0;0;Astro_Fighter_1983_Interface_Publications
Freddy Mercury (19xx)(Vermes);tware;27;0;0;Freddy_Mercury_19xx_Vermes
Face-Off;Compute!;27;0;0;Face-Off_1985_Compute
Flintstones, The Fred Feuerstein;Grandslam Entertainment;27;0;0;Flintstones_The_Fred_Feuerstein_1988_Grandslam_Entertainment_de
Millionaire: The Stock Market Simulation;Blue Chip Software;27;0;0;d64_Millionaire_The_Stock_Market_Simulation_1984_Blue_Chip_Software
Suspect;Infocom;27;0;0;d64_Suspect_1984_Infocom
Tank Shootout;Compute!;27;0;1;d64_Tank_Shootout_1990_Compute
Dame;Input 64;27;0;0;Dame_1986_Input_64_de
Deep Sea Salvage;TND;27;0;0;Deep_Sea_Salvage_2005_TND
Backgammon [h ASS];Commodore Disc;27;0;0;Backgammon_1989_Commodore_Disc_de_h_ASS
Hungry Horace;Melbourne House;27;0;0;Hungry_Horace_1983_Melbourne_House
Dracula's Castle;Mario Moeller;27;0;0;Draculas_Castle_1986_Mario_Moeller
Spider and the Fly;Interceptor Micros;27;0;0;d64_Spider_and_the_Fly_1984_Interceptor_Micros
Aircommando;tware;27;0;0;Aircommando_1988_-
Alhambra;M. Jones;27;0;0;Alhambra_19xx_Jones_M.
Aids Fighters;The Axiom;27;0;0;Aids_Fighters_1987_The_Axiom
Battle Khaos;R. Kazimierski;27;0;0;Battle_Khaos_2003_Kazimierski_R.
Battleship;Sharedata;27;0;0;Battleship_1987_Sharedata
Bepi a Venezia;Eft S.R.L.;27;0;0;Bepi_a_Venezia_1985_Eft_S.R.L._it
Big League Bisley;Loadstar;27;0;0;Big_League_Bisley_19xx_Loadstar
Blox Trot;Compute!;27;0;0;Blox_Trot_1993_Compute
The Candidate;Mr. Chip Software;27;0;0;Candidate_The_1984_Mr._Chip_Software
Captive Queens;Loadstar;27;0;0;Captive_Queens_1992_Loadstar
Car-Action;Barbara Kummer;27;0;0;Car-Action_19xx_Barbara_Kummer_de
Castrovia;Commodore Magazine;27;0;0;Castrovia_1987_Commodore_Magazine
Chief Tomahawk's Games;Loadstar;27;0;0;Chief_Tomahawks_Games_1989_Loadstar
Castle Raid!;AID;27;0;0;Castle_Raid_1983_AID
Championship 3D Snooker [h Talent+TSM];Zeppelin Games;27;0;0;Championship_3D_Snooker_1992_Zeppelin_Games_h_TalentTSM
Amok!;B-Soft PD;27;0;0;Amok_1997_B-Soft_PD_de
Arc Doors;CP Verlag;27;0;0;Arc_Doors_1994_CP_Verlag
The Beyond;PK Software;27;0;0;Beyond_The_19xx_PK_Software_nl
Blackjack [h ASS];Ben Elizer;27;0;0;Blackjack_1982_Ben_Elizer_h_ASS
Billiard;Alma Compute;27;0;0;Billiard_1984_Alma_Compute
Block'em;tware;27;0;0;Blockem_198x_-_de
Ambulance Driver;Interface;27;0;0;Ambulance_Driver_1984_Interface
Alien Attack;Interface Publications;27;0;0;Alien_Attack_1984_Interface_Publications
Bridges;Pan Books;27;0;0;Bridges_1983_Pan_Books
Bors-spill;A. Djupdal & K. Djupdal;27;0;0;Bors-spill_19xx_Djupdal_A._Djupdal_K._no
Bowling Bana (PD);SYS PD;27;0;0;Bowling_Bana_19xx_SYS_PD_sv_PD
Box;Osbourne/McGraw-Hill;27;0;0;Box_1984_Osbourne-McGraw_Hill
Blue Moon Ensamblaje [h Load 'n' Run];Merlin Software;27;0;0;Blue_Moon_Ensamblaje_1983_Merlin_Software_es_h_Load_n_Run
Boggling!;Loadstar;27;0;0;Boggling_1988_Loadstar
Bolera;Lenguaje Maquina;27;0;0;Bolera_19xx_Lenguaje_Maquina_es
Book Opening;Sunshine Books;27;0;0;Book_Opening_1984_Sunshine_Books
Bomber Copter;tware;27;0;0;Bomber_Copter_19xx_-
Bombs Away!;Ahoy!;27;0;0;Bombs_Away_1988_Ahoy-Ion_International
Alucard Manor: Das Haus des Schreckens;G. Brunthaler;27;0;0;Alucard_Manor_Das_Haus_des_Schreckens_1984_Brunthaler_G._de
Arms;Puma Rock;27;0;0;Arms_1991_Puma_Rock_Created_with_PCS
Collision;Topologic;27;0;0;Collision_19xx_Topologic
Mr. Speedy and his Adventures;Jorg Dierks;27;0;0;d64_Mr._Speedy_and_his_Adventures_19xx_Jorg_Dierks
Multiris;tware;27;0;0;d64_Multiris_19xx_-
Mysterix;R. Neidling;27;0;0;d64_Mysterix_1987_R._Neidling
Osmosis;Maurice Jones;27;0;0;d64_Osmosis_19xx_Maurice_Jones
OUT;CP Verlag;27;0;0;d64_OUT_1989_CP_Verlag
Ouranos;Cursor Magazine;27;0;0;d64_Ouranos_1980_Cursor_Magazine
Super Soccer;Imagine Software;27;0;0;d64_Super_Soccer_1987_Imagine_Software
Nyaaaah! 02 (PD);Binary Zone;27;0;0;d64_Nyaaaah_02_19xx_Binary_Zone_PD
Oracle;CP Verlag;27;0;0;d64_Oracle_1992_CP_Verlag
Star Trek Guerra Galactica [h Load 'n' Run];Sega;27;0;0;d64_Star_Trek_Guerra_Galactica_1983_Sega_es_h_Load_n_Run
Truco;Martin Fierro;27;0;0;d64_Truco_1985_Martin_Fierro_es
Auto-Rallye;Wilhelm Fuchs;27;0;0;Auto-Rallye_1982_Wilhelm_Fuchs_de
Cat & Mouse;D. Hall;27;0;0;Cat_Mouse_1983_D._Hall
Battle Atak;Argus Specialist Publications;27;0;0;Battle_Atak_1984_Argus_Specialist_Publications
Blop Blop;Pubblirome;27;0;0;Blop_Blop_198x_Pubblirome_it
Adivinaletras;PaCo;27;0;0;Adivinaletras_2003_PaCo_es
Adventure Castle [h ASS];tware;27;0;0;Adventure_Castle_19xx_-_h_ASS
Ann Gong;S. Tognon;27;0;0;Ann_Gong_2005_Tognon_S.
China Clan;tware;27;0;0;China_Clan_19xx_-_nl
Break It;R. Sluman;27;0;0;Break_It_1988_Sluman_R.
Cyborg Attack [h ASS];The Skull;27;0;0;Cyborg_Attack_19xx_The_Skull_h_ASS
Arena;Commodore Disc;27;0;0;Arena_1989_Commodore_Disc
Barrel Jump;Cascade Games;27;0;0;Barrel_Jump_1984_Cascade_Games
Crillion IV;Markt & Technik;27;0;0;Crillion_IV_19xx_Markt_Technik
Cowboy;Mario Weck;27;0;0;Cowboy_1984_Mario_Weck
Cogs;Ken Smith & Peter Smith;27;0;0;Cogs_1985_Ken_Smith_Peter_Smith
Crapoid;Ventzislav Tzvetkov;27;0;0;Crapoid_2004_Ventzislav_Tzvetkov
Eddie Kidd Jump Challenge;Martech Games;27;0;0;Eddie_Kidd_Jump_Challenge_1994_Martech_Games
Enigma;Guild;27;0;0;Enigma_1984_Guild
Flying Feathers;Bubble Bus Software;27;0;0;Flying_Feathers_1984_Bubble_Bus_Software
Expedition Amazon;Penguin Software;27;0;0;Expedition_Amazon_1984_Penguin_Software
Dao;Loadstar;27;0;0;Dao_2000_Loadstar
Q*Bert;Parker Brothers;27;0;0;d64_Q-Bert_1983_Parker_Brothers
Devon Aire in the Hidden Diamond Caper;Epyx;27;0;0;Devon_Aire_in_the_Hidden_Diamond_Caper_1988_Epyx
Dino-Math (PD);Tiger-Crew-Disk;27;0;0;Dino-Math_19xx_Tiger-Crew-Disk_de_PD
Rails West!;SSI;27;0;0;d64_Rails_West_1984_SSI
Twin World (Side A);Ubi Soft;27;0;0;d64_Twin_World_1990_Ubi_Soft_Side_A
Diagonal Ball;Iceout Games;27;0;0;Diagonal_Ball_2007_Iceout_Games
E.T. Puzzle;tware;27;0;0;E.T._Puzzle_19xx_-
Gehirn-Analyse 2;Welle Erdball;27;0;0;Gehirn-Analyse_2_2005-08-08_Welle_Erdball_de
Fun-Stuff Pinball;tware;27;0;0;Fun-Stuff_Pinball_19xx_-_Created_with_PCS
Club Darts;Timothy Goodacre;27;0;0;Club_Darts_19xx_Timothy_Goodacre
Coco-Notes;CBS Software;27;0;0;Coco-Notes_1984_CBS_Software
Die 5 Buecher von Tronje (PD);Peter Diehm;27;0;0;5_Buecher_von_Tronje_Die_1992_Peter_Diehm_PD
64 Luff v3.0;Grana;27;0;0;64_Luff_v3.0_19xx_Grana
18 Uhren;Commodore Disc;27;0;0;18_Uhren_1990_Commodore_Disc_de
Anna's Gram;Loadstar;27;0;0;Annas_Gram_1987_Loadstar
Alien Attack;Galadriel Software;27;0;0;Alien_Attack_1995_Galadriel_Software
Alien Bash (FI);Tomi Malinen;27;0;0;Alien_Bash_1999_Tomi_Malinen_FI
Alien Infiltration IV;Loadstar;27;0;0;Alien_Infiltration_IV_2000_Loadstar
AlienX;T. Gordon;27;0;0;AlienX_198x_Gordon_T.
Arrrgh! (PD);Binary Zone;27;0;0;Arrrgh_1999_Binary_Zone_PD
Adonis;Wicked Software;27;0;0;Adonis_1987_Wicked_Software
Adventure 2: The Great Pyramid;John O'Hare;27;0;0;Adventure_2_The_Great_Pyramid_1983_John_OHare
Bug Diver;Galactic Software;27;0;0;Bug_Diver_1983_Galactic_Software
Builder Ben;Scorpio Gamesworld;27;0;0;Builder_Ben_19xx_Scorpio_Gamesworld
Capture!;Cursor Magazine;27;0;0;Capture_1980_Cursor_Magazine
Baker's Game;Loadstar;27;0;0;Bakers_Game_1997_Loadstar
Battleships;D. Wasserman;27;0;0;Battleships_19xx_Wasserman_D.
Beneath the Tenement;Loadstar;27;0;0;Beneath_the_Tenement_1993_Loadstar
Bomber Barney;Alpha Software;27;0;0;Bomber_Barney_1986_Alpha_Software
Bowling;Gruppo Editoriale Jackson;27;0;0;Bowling_198x_Gruppo_Editoriale_Jackson_it
Break It;Commodore Dossier;27;0;0;Break_It_1986_Commodore_Dossier_nl
Brick Layer;Pan Books;27;0;0;Brick_Layer_1983_Pan_Books
Bomb Squad [h ASS];Jim Green;27;0;0;Bomb_Squad_19xx_Jim_Green_h_ASS
Bridge v.1.1;tware;27;0;0;Bridge_v.1.1_19xx_-
Brighton Strand;Dave Barnes;27;0;0;Brighton_Strand_200x_Dave_Barnes_da
Bring Over;Elcomp Publishing;27;0;0;Bring_Over_1984_Elcomp_Publishing
Astral Zone;Channel 8 Software;27;0;0;Astral_Zone_1983_Channel_8_Software
Atlantis History (PD);tware;27;0;0;Atlantis_History_1991_-_PD
Castelli di Sabbia;Gruppo Editoriale Jackson;27;0;0;Castelli_di_Sabbia_1984_Gruppo_Editoriale_Jackson_it
Catch the Cat;MikroBitti;27;0;0;Catch_the_Cat_1988_MikroBitti_su
Caverns in Mountain;Kift;27;0;0;Caverns_in_Mountain_1983_Kift_de
Cavern Run;Speedy Software;27;0;0;Cavern_Run_19xx_Speedy_Software
